price,trade,type,data_format,file_type,tag,time,evaluation,name,size,browse
800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】商业设施商务服务门店位置数据,73KB,20218
1300.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】公司企业位置数据,1.0MB,27191
1300.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】公司企业位置数据,1.3MB,21721
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】商业设施商务服务门店位置数据,193KB,28640
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】商业设施商务服务门店位置数据,162KB,27200
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】公司企业位置数据,167KB,22524
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】商业设施商务服务门店位置数据,223KB,28279
1800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】商业设施商务服务门店位置数据,318KB,20250
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】商业设施商务服务门店位置数据,46KB,27521
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】公司企业位置数据,386KB,24606
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】公司企业位置数据,1.6MB,28421
1300.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【嘉兴市】公司企业位置数据,1.6MB,27593
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】卫生社保门店位置数据,73KB,29868
1300.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】公司企业位置数据,1.3MB,23853
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【湖州市】卫生社保门店位置数据,105KB,29384
2000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】卫生社保门店位置数据,436KB,28203
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】农林牧渔业位置数据,5KB,27532
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】农林牧渔业位置数据,5KB,23653
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】农林牧渔业位置数据,5KB,24063
600.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】农林牧渔业位置数据,1KB,26704
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【嘉兴市】运动休闲门店位置数据,338KB,25912
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【湖州市】运动休闲门店位置数据,236KB,28573
2000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】卫生社保门店位置数据,270KB,22536
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】卫生社保门店位置数据,87KB,29031
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】卫生社保门店位置数据,120KB,28067
1800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】运动休闲门店位置数据,903KB,29593
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】卫生社保门店位置数据,37KB,24799
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】卫生社保门店位置数据,192KB,27820
2800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】餐饮门店位置数据,1.4MB,29166
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】运动休闲门店位置数据,374KB,21473
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】卫生社保门店位置数据,323KB,26533
1600.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】运动休闲门店位置数据,544KB,20275
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】运动休闲门店位置数据,110KB,24444
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】运动休闲门店位置数据,261KB,28369
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】运动休闲门店位置数据,80KB,28640
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】运动休闲门店位置数据,98KB,21554
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】运动休闲门店位置数据,382KB,22203
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】运动休闲门店位置数据,259KB,29217
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【嘉兴市】汽车销售及服务门店位置数据,281KB,24011
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】汽车销售及服务门店位置数据,522KB,25786
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【湖州市】汽车销售及服务门店位置数据,174KB,20865
1800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】汽车销售及服务门店位置数据,614KB,29751
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】汽车销售及服务门店位置数据,256KB,21302
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】汽车销售及服务门店位置数据,135KB,27770
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】汽车销售及服务门店位置数据,27KB,20517
1500.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】汽车销售及服务门店位置数据,426KB,27434
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】汽车销售及服务门店位置数据,85KB,25957
151.0元,0,数据包,xlsx,文本,位置地图,2015.10-2016.10,5,全国中信银行位置数据,154KB,21851
514.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国五星级酒店位置数据,500KB,25106
1613.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国三星级酒店位置数据,1.6MB,25360
75.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国高尔夫球场位置数据,89KB,23423
1313.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国四星级酒店位置数据,1.2MB,23054
1128.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国银行位置数据,1005KB,22384
175.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国招商银行位置数据,178KB,28310
504.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国平安保险位置数据,468KB,29362
142.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国新华人寿保险位置数据,139KB,26792
221.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国泰康人寿保险位置数据,209KB,24716
244.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国民生银行位置数据,233KB,24954
1612.0元,0,数据包,xlsx,文本,位置地图,2015.10-2016.10,5,全国中国建设银行位置数据,1.4MB,22188
78.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国广发银行位置数据,84KB,26122
2583.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国农业银行位置数据,2.3MB,22661
97.0元,1,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国平安银行位置数据,103KB,29621
335.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国交通银行位置数据,328KB,23041
92.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国华夏银行位置数据,99KB,23034
1812.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国工商银行位置数据,1.6MB,24367
175.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国浦东发展银行位置数据,176KB,26186
4101.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国邮政储蓄银行位置数据,3.5MB,23724
140.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国卓越教育位置数据,146KB,25936
22.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国奥斯卡影城位置数据,34KB,25870
41.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国万达影城位置数据,52KB,22435
91.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国学大教育位置数据,102KB,27019
161.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国新东方位置数据,166KB,25647
2600.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】公司企业位置数据,3.4MB,25684
37.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国星美国际影城位置数据,51KB,27543
3558.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国中国石化加油站位置数据,3.0MB,29619
45.0元,1,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国民航机场位置数据,55KB,25467
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】金融保险门店位置数据,340KB,25702
595.0元,1,数据包,XLSX,文本,位置地图,2016.11-2017.10,5,全国肯德基位置数据,562KB,26926
1300.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【湖州市】公司企业位置数据,778KB,21261
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】公司企业位置数据,258KB,23964
2200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】公司企业位置数据,2.9MB,26459
293.0元,0,数据包,xlsx,文本,位置地图,2016.06-2017.03,5,全国麦当劳位置数据,279KB,28443
185.0元,0,数据包,XLSX,文本,位置地图,2016.05-2017.04,5,全国永和豆浆位置数据,189KB,24318
202.0元,0,数据包,XLSX,文本,位置地图,2016.10-2017.05,5,全国必胜客位置数据,209KB,28155
172.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国专利事务所位置数据,176KB,23955
346.0元,1,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国公墓位置数据,300KB,25107
327.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国中国铁通位置数据,309KB,25694
1340.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国会计事务所位置数据,1.2MB,24710
921.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国评估事务所位置数据,832KB,28394
330.0元,1,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国陵园位置数据,290KB,25158
233.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国殡仪馆位置数据,213KB,24544
116.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国本田汽车特约销售点位置数据,125KB,25848
149.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国丰田汽车特约销售点位置数据,160KB,27814
585.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国自来水公司营业厅位置数据,502KB,22205
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】母婴用品店铺位置数据,647KB,21719
65.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国奥迪汽车特约销售点位置数据,73KB,29236
424.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国东风汽车特约销售点位置数据,406KB,25146
51.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国宝马汽车特约销售点位置数据,62KB,21882
160.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全标致雪铁龙汽车特约销售点位置数据,164KB,22140
26.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国金逸电影城位置数据,38KB,21435
274.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国大众汽车特约销售点位置数据,276KB,30043
99.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国水族馆位置数据,103KB,20707
3817.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国清真寺教堂寺庙道观位置数据,2.8MB,23297
533.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国纪念馆位置数据,470KB,26525
137.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国植物园位置数据,127KB,22600
140.0元,0,数据包,xlsx,文本,位置地图,2015.10-2016.10,5,全国动物园位置数据,115KB,25749
568.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国博物馆位置数据,526KB,28264
2058.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国公园位置数据,1.6MB,26345
361.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国港口码头位置数据,298KB,22007
97.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国龙文教育位置数据,108KB,21536
1059.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国度假村位置数据,960KB,27445
1616.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国汽车站位置数据,1.3MB,21934
92.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国汽车救援点位置数据,100KB,28753
12.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国世界遗产景点位置数据,18KB,26010
718.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国汽车加气站位置数据,617KB,28586
580.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国火车站点位置数据,461KB,23839
776.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国展览馆位置数据,698KB,29372
2479.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国中国石油加油站位置数据,2.1MB,28559
517.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国证券公司位置数据,493KB,29529
533.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国汽车俱乐部位置数据,505KB,27817
706.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国报社位置数据,621KB,28128
1275.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国汽车充电站位置数据,1.0MB,20265
1299.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国会展中心位置数据,1.1MB,25931
170.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国出版社位置数据,164KB,26982
119.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国科技馆位置数据,126KB,23120
483.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国证券营业厅位置数据,474KB,29011
258.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国迪厅位置数据,243KB,20896
403.0元,0,数据包,xlsx,文本,位置地图,2016.12-2017.11,5,全国夜总会位置数据,387KB,23361
84.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国电台广播位置数据,90KB,24828
1503.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国游戏厅位置数据,1.3MB,25850
499.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国电视台位置数据,454KB,21109
2651.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国传媒机构位置数据,2.3MB,26627
801.0元,0,数据包,xlsx,文本,位置地图,2015.11-2017.11,5,全国青年旅舍位置数据,828KB,20590
261.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国杂志社位置数据,238KB,29590
2310.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国经济型连锁酒店位置数据,2.2MB,26069
387.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国垂钓园位置数据,361KB,22930
419.0元,0,数据包,xlsx,文本,位置地图,2016.12-2017.11,5,全国剧场位置数据,395KB,26093
969.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国采摘园位置数据,904KB,23374
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【嘉兴市】母婴用品店铺位置数据,691KB,24827
2800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】母婴用品店铺位置数据,867KB,22611
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】住宿门店位置数据,150KB,25118
1206.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国农家乐位置数据,1.0MB,27498
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】母婴用品店铺位置数据,643KB,23385
2800.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】母婴用品店铺位置数据,1.2MB,24016
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【衢州市】母婴用品店铺位置数据,171KB,23147
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】母婴用品店铺位置数据,217KB,24291
1200.0元,0,数据包,xls,文本,位置地图,2017.10-2017.10,5,【湖州市】母婴用品店铺位置数据,332KB,29457
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【嘉兴市】住宿门店位置数据,427KB,23534
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】母婴用品店铺位置数据,1.2MB,21506
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【湖州市】住宿门店位置数据,243KB,20191
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】住宿门店位置数据,333KB,26804
2600.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【杭州市】住宿门店位置数据,1.2MB,28294
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【丽水市】住宿门店位置数据,150KB,26382
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【金华市】住宿门店位置数据,461KB,25077
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】母婴用品店铺位置数据,61KB,26455
2600.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【宁波市】住宿门店位置数据,723KB,28310
1200.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【绍兴市】母婴用品店铺位置数据,409KB,22826
192.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国福特汽车特约销售点位置数据,203KB,21039
101.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国北京汽车销售点位置数据,112KB,26257
225.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国吉利汽车特约销售点位置数据,229KB,24529
200.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国江淮汽车销售点位置数据,198KB,21239
229.0元,0,数据包,xlsx,文本,位置地图,2017.11-2017.11,5,全国4A级旅游景区位置数据,227KB,23262
196.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国日产汽车特约销售点位置数据,204KB,28552
149.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国起亚汽车特约销售点位置数据,152KB,26366
39.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国荣威汽车特约销售点位置数据,48KB,22303
205.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国奇瑞汽车特约销售点位置数据,209KB,23128
47.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国巴西菜餐厅位置数据,57KB,23721
67.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国三菱汽车特约销售点位置数据,76KB,22624
1093.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国茶餐厅位置数据,1.0MB,30029
97.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国长城汽车特约销售点位置数据,103KB,24712
547.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国长安汽车特约销售点位置数据,516KB,22559
155.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国现代汽车特约销售点位置数据,161KB,20951
32.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国太平洋咖啡厅位置数据,41KB,26104
422.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国通用汽车特约销售点位置数据,398KB,22083
53.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国一汽解放汽车销售点位置数据,59KB,28973
1296.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国北京菜餐馆位置数据,1.2MB,21020
201.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国江苏菜餐馆位置数据,191KB,28396
394.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国湖北鄂菜餐馆位置数据,371KB,21833
59.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国法系菜品餐厅位置数据,72KB,27571
1392.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国广东粤菜餐馆位置数据,1.3MB,30022
884.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国福建菜餐馆位置数据,756KB,26247
2698.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国疗养院位置数据,2.2MB,21044
48.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国德系菜品餐厅位置数据,57KB,28466
2793.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国游乐场位置数据,2.4MB,22967
1094.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国电影院位置数据,1.1MB,29174
70.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国音乐厅位置数据,78KB,29421
219.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国水上活动中心位置数据,232KB,27074
389.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国乒乓球馆位置数据,368KB,29330
289.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国网球场位置数据,275KB,27199
1079.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国游泳馆位置数据,1.0MB,27909
44.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国保龄球馆位置数据,53KB,20474
243.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国溜冰场位置数据,236KB,24861
68.0元,1,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国滑雪场位置数据,80KB,25787
3825.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国台球厅位置数据,3.3MB,21951
28.0元,1,数据包,xlsx,文本,位置地图,2017.11-2017.11,5,全国5A级旅游景点位置数据,42KB,30183
41.0元,0,数据包,xlsx,文本,位置地图,2017.05-2017.11,5,全国开元酒店位置数据,49KB,23155
1537.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国跆拳道场馆位置数据,1.4MB,25200
39.0元,1,数据包,xlsx,文本,位置地图,2017.10-2017.11,5,全国全季酒店位置数据,46KB,28508
287.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国足球场馆位置数据,277KB,23464
264.0元,0,数据包,xlsx,文本,位置地图,2016.05-2017.10,5,全国汉庭酒店位置数据,260KB,29385
492.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国羽毛球场馆位置数据,476KB,26828
118.0元,0,数据包,xlsx,文本,位置地图,2017.05-2017.11,5,全国锦江之星位置数据,125KB,21821
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【舟山市】住宿门店位置数据,152KB,25898
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【温州市】住宿门店位置数据,501KB,29042
1000.0元,0,数据包,xls,文本,位置地图,2017.01-2017.10,5,【台州市】住宿门店位置数据,308KB,27988
83.0元,0,数据包,xlsx,文本,位置地图,2017.01-2017.11,5,全国维也纳酒店位置数据,91KB,28561
57.0元,0,数据包,xlsx,文本,位置地图,2017.09-2017.11,5,全国布丁连锁酒店位置数据,66KB,29752
610.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国太平洋保险位置数据,536KB,29209
194.0元,0,数据包,xlsx,文本,位置地图,2017.10-2017.11,5,全国格林豪泰酒店位置数据,199KB,20805
1116.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国人寿保险位置数据,943KB,25191
310.0元,0,数据包,xlsx,文本,位置地图,2017.09-2017.11,5,全国7天连锁酒店位置数据,320KB,26684
357.0元,0,数据包,xlsx,文本,位置地图,2017.08-2017.11,5,全国如家快捷酒店位置数据,359KB,26873
1215.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国中国人民保险公司位置数据,1021KB,21606
408.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国意式菜品餐厅位置数据,417KB,27473
198.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国泰国/越南菜系餐厅位置数据,207KB,28486
601.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国上海菜餐馆位置数据,556KB,22355
535.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国山东鲁菜餐馆位置数据,504KB,28501
99.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国老字号餐馆位置数据,99KB,25182
2128.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国云贵菜系餐馆位置数据,1.9MB,21384
1311.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国西北菜系餐馆位置数据,1.2MB,23994
320.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国残障/无障碍洗手间位置数据,214KB,21442
1198.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国浙江菜系餐馆位置数据,1.1MB,29854
113.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国福特汽车特约维修点位置数据,134KB,23479
545.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国台湾菜品餐馆位置数据,537KB,24704
382.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国牧场企业基地位置数据,320KB,30086
136.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.11,5,全国长安汽车维修点位置数据,139KB,28561
2011.0元,0,数据包,xlsx,文本,产业经济,2016.11-2017.10,5,全国林场企业基地位置数据,1.4MB,28285
1397.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国农场企业基地位置数据,1.1MB,24077
115.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国现代汽车特约维修点位置数据,130KB,25750
153.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国奥迪汽车特约维修点位置数据,161KB,23795
146.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国通用汽车特约维修点位置数据,167KB,24544
105.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国标致雪铁龙汽车特约维修点,121KB,24896
405.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.11,5,全国大众汽车特约维修点位置数据,411KB,25820
290.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国屈臣氏店铺位置数据,281KB,20904
109.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国7-ELEVEn便利店位置数据,108KB,22481
370.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国水果企业种植基地位置数据,359KB,29003
129.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国渔场企业基地位置数据,131KB,23928
119.0元,0,数据包,xlsx,文本,位置地图,2016.11-2017.10,5,全国上海华联超市位置数据,114KB,21279
194.0元,0,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国华润万家商场位置数据,194KB,29038
