trade,price,size,time,tag,name,type,evaluation,browse,file_type,data_format
4,0元报告,3.8MB,2018.02-2018.02,京东数据报告,2017-2018时尚消费趋势报告,数据报告,5,28160,文本,.pdf
4,0元报告,3.5MB,2018.05-2018.05,京东数据报告,2018线上“吃货”消费趣味报告,数据报告,5,26175,文本,.pdf
16,0元报告,70.1MB,2018.06-2018.06,京东数据报告,2018线上酒业消费报告,数据报告,5,20770,文本,.pdf
0,0元报告,2.2MB,2018.06-2018.06,市场调研,2018互联网+中国品牌创新发展报告,数据报告,5,29775,文本,.docx
0,0元报告,2.6MB,2018.06-2018.06,产业经济,2017线上品牌均衡报告,数据报告,5,28742,文本,.pdf
16,0元报告,7.8MB,2018.04-2018.04,京东数据报告,京东女性健康报告2018,数据报告,5,22662,文本,.pdf
6,0元报告,16.1MB,2018.04-2018.04,京东数据报告,京东全民阅读报告2018,数据报告,5,24018,文本,.pdf
54,0元报告,7.7MB,2020.01-2020.02,京东数据报告,进击的女神：2020女性消费趋势报告,数据报告,5,28673,文本,PPT
46,0元报告,1.9MB,2019.01-2020.03,京东数据报告,2020京东读书报告：疫情影响阅读习,数据报告,5,25420,文本,pdf
110,0元报告,1.1MB,2019.01-2020.01,京东数据报告,京东2019年终消费趋势报告,数据报告,5,26146,文本,pdf
0,2.0元,728KB,-,市场调研,工业设备广告监测,数据报告,5,23140,文本,pdf
0,2.0元,774KB,-,市场调研,建材五金广告监测,数据报告,5,20498,文本,pdf
0,2.0元,757KB,-,市场调研,洁齿用品广告监测,数据报告,5,27128,文本,pdf
12,0元报告,26.1MB,2018.05-2018.05,京东数据报告,2018京东生鲜年货消费报告,数据报告,5,28962,文本,.pdf
0,2.0元,810KB,-,市场调研,清洁用品广告监测,数据报告,5,27554,文本,pdf
0,2.0元,596KB,-,市场调研,普通商品广告监测,数据报告,5,25487,文本,pdf
0,2.0元,733KB,-,市场调研,农林渔牧物资广告监测,数据报告,5,28145,文本,pdf
0,2.0元,656KB,-,市场调研,烟草制品广告监测,数据报告,5,29223,文本,pdf
0,2.0元,665KB,-,市场调研,烟草类广告监测,数据报告,5,21439,文本,pdf
0,2.0元,721KB,-,市场调研,消毒产品广告监测,数据报告,5,26639,文本,pdf
0,2.0元,726KB,-,市场调研,首饰广告监测,数据报告,5,24940,文本,pdf
0,2.0元,715KB,-,市场调研,知识产品类广告监测,数据报告,5,28603,文本,pdf
0,2.0元,716KB,-,市场调研,收藏品广告监测,数据报告,5,22874,文本,pdf
0,2.0元,715KB,-,市场调研,卫生用品广告监测,数据报告,5,24892,文本,pdf
0,2.0元,728KB,-,市场调研,钟表眼镜广告监测,数据报告,5,27479,文本,pdf
0,2.0元,729KB,-,市场调研,文体娱乐产品广告监测,数据报告,5,29997,文本,pdf
0,2.0元,731KB,-,市场调研,公益广告广告监测,数据报告,5,28520,文本,pdf
0,2.0元,729KB,-,市场调研,公告启示广告监测,数据报告,5,22954,文本,pdf
0,2.0元,598KB,-,市场调研,会展广告监测,数据报告,5,29041,文本,pdf
0,2.0元,744KB,-,市场调研,音像印刷出版广告监测,数据报告,5,24061,文本,pdf
0,2.0元,834KB,-,市场调研,软件广告监测,数据报告,5,27660,文本,pdf
0,2.0元,582KB,-,市场调研,电子商务广告监测,数据报告,5,24718,文本,pdf
0,2.0元,730KB,-,市场调研,非商业类广告监测,数据报告,5,22230,文本,pdf
0,2.0元,796KB,-,市场调研,法律服务广告监测,数据报告,5,21688,文本,pdf
40,0元报告,11.3MB,2019.01-2020.03,京东数据报告,2019-2020线上睡眠消费报告,数据报告,5,26248,文本,pdf
0,2.0元,800KB,-,市场调研,摄影服务广告监测,数据报告,5,22991,文本,pdf
31,0元报告,2.2MB,2019.01-2020.03,京东数据报告,跨越鸿沟： 2020京东新品及C2M报告,数据报告,5,22477,文本,pdf
0,2.0元,798KB,-,市场调研,出入境中介广告监测,数据报告,5,29255,文本,pdf
0,2.0元,796KB,-,市场调研,房产中介服务广告监测,数据报告,5,21046,文本,pdf
45,0元报告,604KB,2019.01-2019.12,京东数据报告,下沉的未来：三至六线市场线上拓展机遇报告,数据报告,5,24478,文本,pdf
6,0元报告,559KB,2019.01-2019.12,京东数据报告,2019中国女性阅读报告,数据报告,5,22038,文本,pdf
0,2.0元,804KB,-,市场调研,票务服务广告监测,数据报告,5,28561,文本,pdf
17,0元报告,1.1MB,2017.01-2017.10,京东数据报告,财新消费升级指数观察：聚焦中老年人消费升,数据报告,5,20513,文本,pdf
13,0元报告,36.6MB,2017.01-2017.12,京东数据报告,2017年京东女性消费报告,数据报告,5,26610,文本,pdf
0,2.0元,551KB,-,市场调研,典当广告监测,数据报告,5,27043,文本,pdf
0,2.0元,737KB,-,市场调研,会展文化活动广告监测,数据报告,5,27155,文本,pdf
0,2.0元,737KB,-,市场调研,培训广告监测,数据报告,5,29170,文本,pdf
0,2.0元,620KB,-,市场调研,基金广告监测,数据报告,5,25795,文本,pdf
0,2.0元,840KB,-,市场调研,会展文体活动广告监测,数据报告,5,22992,文本,pdf
0,2.0元,700KB,-,市场调研,保险广告监测,数据报告,5,26654,文本,pdf
0,2.0元,740KB,-,市场调研,教育广告监测,数据报告,5,22412,文本,pdf
0,2.0元,730KB,-,市场调研,教育培训广告监测,数据报告,5,20828,文本,pdf
0,2.0元,776KB,-,市场调研,文体活动广告监测,数据报告,5,21558,文本,pdf
0,2.0元,623KB,-,市场调研,拍卖广告监测,数据报告,5,28118,文本,pdf
0,2.0元,617KB,-,市场调研,债券广告监测,数据报告,5,21745,文本,pdf
0,2.0元,616KB,-,市场调研,彩票广告监测,数据报告,5,27891,文本,pdf
0,2.0元,617KB,-,市场调研,银行广告监测,数据报告,5,26473,文本,pdf
0,2.0元,802KB,-,市场调研,旅游服务广告监测,数据报告,5,27365,文本,pdf
0,2.0元,597KB,-,市场调研,证券广告监测,数据报告,5,28239,文本,pdf
0,2.0元,722KB,-,市场调研,宾馆服务广告监测,数据报告,5,20703,文本,pdf
0,2.0元,735KB,-,市场调研,普通服务类广告监测,数据报告,5,22947,文本,pdf
0,2.0元,803KB,-,市场调研,销售服务广告监测,数据报告,5,26597,文本,pdf
0,2.0元,805KB,-,市场调研,休闲娱乐服务广告监测,数据报告,5,24959,文本,pdf
0,2.0元,802KB,-,市场调研,餐饮服务广告监测,数据报告,5,26214,文本,pdf
0,2.0元,736KB,-,市场调研,招商广告监测,数据报告,5,23515,文本,pdf
0,2.0元,806KB,-,市场调研,运输服务广告监测,数据报告,5,27998,文本,pdf
0,2.0元,803KB,-,市场调研,企业登记代理广告监测,数据报告,5,21240,文本,pdf
0,2.0元,792KB,-,市场调研,婚介婚庆服务广告监测,数据报告,5,25245,文本,pdf
1,2.0元,842KB,-,市场调研,美容美发美体广告监测,数据报告,5,25020,文本,pdf
0,2.0元,742KB,-,市场调研,职业中介广告监测,数据报告,5,22011,文本,pdf
0,2.0元,737KB,-,市场调研,加工揽承广告监测,数据报告,5,29997,文本,pdf
0,2.0元,803KB,-,市场调研,修理和维护广告监测,数据报告,5,28521,文本,pdf
0,2.0元,745KB,-,市场调研,宣传类广告监测,数据报告,5,25798,文本,pdf
0,2.0元,763KB,-,市场调研,咨询服务广告监测,数据报告,5,28695,文本,pdf
0,2.0元,799KB,-,市场调研,邮政快递服务广告监测,数据报告,5,21688,文本,pdf
0,2.0元,746KB,-,市场调研,商业招商投资广告监测,数据报告,5,25427,文本,pdf
0,2.0元,761KB,-,市场调研,装饰装潢服务广告监测,数据报告,5,27851,文本,pdf
0,2.0元,737KB,-,市场调研,信息服务广告监测,数据报告,5,22424,文本,pdf
0,2.0元,687KB,-,市场调研,声讯服务广告监测,数据报告,5,30167,文本,pdf
0,2.0元,776KB,-,市场调研,形象宣传广告监测,数据报告,5,21620,文本,pdf
0,2.0元,726KB,-,市场调研,信息服务类广告监测,数据报告,5,25474,文本,pdf
4,0元报告,1.5MB,2019.01-2019.12,京东数据报告,2019产业互联网扶贫年度报告,数据报告,5,21058,文本,pdf
19,0元报告,28.3MB,2019.01-2019.12,京东数据报告,2019国货当潮白皮书,数据报告,5,21929,文本,pdf
37,0元报告,1.5MB,2018.01-2019.12,京东数据报告,2018-2019美妆消费报告,数据报告,5,21559,文本,pdf
33,0元报告,6.6MB,2019.01-2019.06,京东数据报告,连接到智能——5G助力物流数字化转型升级,数据报告,5,30523,文本,pdf
11,0元报告,1.0MB,2018.01-2018.12,京东数据报告,2019京东读书报告,数据报告,5,23994,文本,pdf
0,0.80元/次,,,智能客服,语义情绪识别,API数据,5,24854,,
0,2.0元,747KB,-,市场调研,移动通信服务广告监测,数据报告,5,26057,文本,pdf
0,0.020元/次,,,IP地址,IP地址真人度查询,API数据,5,41471,,
2,2.0元,627KB,-,市场调研,医疗美容服务广告监测,数据报告,5,22101,文本,pdf
0,2.0元,732KB,-,市场调研,普通电话服务广告监测,数据报告,5,24991,文本,pdf
0,6500.0元,360KB,2018.10-2018.10,位置地图,指定客户定制专门服务02,数据包,5,20673,文本,sql
0,2.0元,638KB,-,市场调研,医疗诊疗服务广告监测,数据报告,5,20490,文本,pdf
0,5.0元,6.0MB,2018.01-2018.11,市场调研,2019年中国车市新机遇展望,数据报告,5,30053,文本,pdf
1,5.0元,3.9MB,2018.01-2018.09,市场调研,中国旅行车市场研究报告2018,数据报告,5,23821,文本,pdf
0,2000.0元,2.2MB,2018.01-2018.11,产业经济,2018年11月印刷和记录媒介复制业行业,数据报告,5,28874,文本,pdf
0,2720.0元,184KB,2019.12-2019.12,智能客服,金融聊天语料10轮-1360轮,数据包,5,21658,文本,xlsx
0,1.0元,2.2MB,2019.04-2019.04,产业经济,招商大数据周刊001期,数据报告,5,27086,文本,pdf
0,1.90元/次,,,商品信息,商品与关区总值,API数据,5,29606,,
0,1.90元/次,,,海关进出口,贸易国与省市总值,API数据,5,24556,,
0,1.90元/次,,,海关进出口,海关关区进出口排行,API数据,5,29265,,
0,0.93元/次,,,海关进出口,省市进出口总值,API数据,5,30391,,
0,1.90元/次,,,商品信息,商品进出口排行,API数据,5,22857,,
0,0.93元/次,,,海关进出口,贸易国进出口总值,API数据,5,25343,,
0,0.93元/次,,,商品信息,商品进出口总值,API数据,5,25191,,
0,1.90元/次,,,海关进出口,贸易国进出口排行,API数据,5,30024,,
0,1.90元/次,,,海关进出口,贸易国与商品总值,API数据,5,27056,,
0,2.79元/次,,,海关进出口,贸易国与省市关区总值,API数据,5,26294,,
0,2.85元/次,,,商品信息,贸易国与关区商品总值,API数据,5,27535,,
0,2.85元/次,,,商品信息,贸易国与省市商品总值,API数据,5,23025,,
0,1.90元/次,,,海关进出口,省市与关区总值,API数据,5,28240,,
0,1.90元/次,,,海关进出口,贸易国与关区总值,API数据,5,30708,,
0,0.15元/次,,,产业经济,国民经济核算数据查询,API数据,5,27289,,
0,0.15元/次,,,产业经济,财政收入与支出数据,API数据,5,29932,,
0,535.0元,504KB,2016.10-2017.11,位置地图,全国山东鲁菜餐馆位置数据,数据包,5,28512,文本,xlsx
0,1613.0元,1.6MB,2016.11-2017.11,位置地图,全国三星级酒店位置数据,数据包,5,25378,文本,xlsx
0,70.0元,78KB,2016.11-2017.11,位置地图,全国音乐厅位置数据,数据包,5,29435,文本,xlsx
0,1094.0元,1.1MB,2016.11-2017.11,位置地图,全国电影院位置数据,数据包,5,29194,文本,xlsx
0,2698.0元,2.2MB,2016.11-2017.11,位置地图,全国疗养院位置数据,数据包,5,21058,文本,xlsx
1,595.0元,562KB,2016.11-2017.10,位置地图,全国肯德基位置数据,数据包,5,26967,文本,XLSX
0,2793.0元,2.4MB,2016.11-2017.11,位置地图,全国游乐场位置数据,数据包,5,22987,文本,xlsx
0,1200.0元,3.9MB,2017.01-2017.10,位置地图,【温州市】批发零售门店位置数据,数据包,5,20340,文本,xls
0,1300.0元,1.3MB,2017.01-2017.10,位置地图,【绍兴市】公司企业位置数据,数据包,5,23872,文本,xls
0,533.0元,505KB,2016.11-2017.11,位置地图,全国汽车俱乐部位置数据,数据包,5,27829,文本,xlsx
0,361.0元,298KB,2016.11-2017.11,位置地图,全国港口码头位置数据,数据包,5,22025,文本,xlsx
0,92.0元,100KB,2016.11-2017.11,位置地图,全国汽车救援点位置数据,数据包,5,28774,文本,xlsx
0,718.0元,617KB,2016.11-2017.11,位置地图,全国汽车加气站位置数据,数据包,5,28606,文本,xlsx
0,580.0元,461KB,2016.11-2017.11,位置地图,全国火车站点位置数据,数据包,5,23854,文本,xlsx
54,0元报告,2.5MB,2017.01-2017.03,市场调研,2017年Q1中国数字阅读行业季度报告,数据报告,5,27843,文本,pdf
0,12.0元,18KB,2016.11-2017.11,位置地图,全国世界遗产景点位置数据,数据包,5,26044,文本,xlsx
0,1616.0元,1.3MB,2016.11-2017.11,位置地图,全国汽车站位置数据,数据包,5,21944,文本,xlsx
30,0元报告,1.9MB,2017.02-2017.02,市场调研,2017年2月《视?屏全接触》报告,数据报告,5,27987,文本,pdf
0,1624.0元,1.4MB,2017.02-2017.08,公路铁路,上海市公交站点位置数据,数据包,5,23577,文本,xlsx
68,0元报告,34KB,2017.08-2017.08,经营管理,管理大数据——数据分析报告目录,数据报告,5,21400,文本,Excel
0,129.0元,221KB,2017.02-2017.07,位置地图,咸阳市公交站点位置数据,数据包,5,22663,文本,xlsx
99,0元报告,1.0MB,2016.04-2016.04,新闻资讯,“和颐酒店女生遇袭”事件传播分析报告-简,数据报告,5,28751,文本,pdf
30,0元报告,996KB,2016.01-2016.02,舆情监测,峨眉山门票免费活动传播分析-简,数据报告,5,22787,文本,pdf
13,0元报告,2.6MB,2017.08-2017.08,市场调研,2017年8月SUV市场销售分析报告,数据报告,5,24488,文本,pdf
673,0元报告,4.2MB,2017.09-2017.09,市场调研,2017中国网民体育消费报告（完整版）,数据报告,5,21677,文本,pdf
23,0元报告,1.8MB,2017.08-2017.08,产业经济,2017年8月乘用车整体市场销量分析报告,数据报告,5,22438,文本,pdf
0,231.0元,219KB,2017.02-2017.07,市内交通,芜湖市公交站点位置数据,数据包,5,21425,文本,xlsx
18,0元报告,144KB,2017.08-2017.08,产业经济,10家钢铁业国企职业经理人员薪酬福利体系,数据报告,5,29607,文本,PDF
8,0元报告,142KB,2017.08-2017.08,企业综合,国企混改背景下钢铁企业党建如何写入公司,数据报告,5,29131,文本,PDF
0,258.0元,255KB,2017.02-2017.07,市内交通,合肥市公交站点位置数据,数据包,5,23909,文本,xlsx
17,0元报告,155KB,2017.08-2017.08,产业经济,“十三五”背景下煤炭企业战略对标分析报告,数据报告,5,21814,文本,PDF
0,654.0元,624KB,2017.02-2017.07,市内交通,佛山市公交站点位置数据,数据包,5,24982,文本,xlsx
0,315.0元,307KB,2017.02-2017.07,市内交通,福州市公交站点位置数据,数据包,5,21640,文本,xlsx
0,816.0元,819KB,2017.02-2017.07,市内交通,广州市公交站点位置数据,数据包,5,24233,文本,xlsx
0,1004.0元,930KB,2017.02-2017.07,市内交通,成都市公交站点位置数据,数据包,5,28543,文本,xlsx
0,640.0元,667KB,2017.02-2017.07,市内交通,深圳市公交站点位置数据,数据包,5,23161,文本,xlsx
0,790.0元,717KB,2017.02-2017.07,市内交通,东莞市公交站点位置数据,数据包,5,23310,文本,xlsx
0,160.0元,167KB,2017.02-2017.07,市内交通,乌鲁木齐市公交站点位置数据,数据包,5,27461,文本,xlsx
0,869.0元,874KB,2017.02-2017.07,市内交通,宁波市公交站点位置数据,数据包,5,27507,文本,xlsx
0,562.0元,588KB,2017.02-2017.07,市内交通,西安市公交站点位置数据,数据包,5,27811,文本,xlsx
0,132.0元,148KB,2017.02-2017.07,市内交通,太原市公交站点位置信息,数据包,5,27836,文本,xlsx
0,798.0元,774KB,2017.02-2017.07,市内交通,金华市公交站点位置数据,数据包,5,22040,文本,xlsx
0,367.0元,361KB,2017.02-2017.07,市内交通,济南市公交站点位置数据,数据包,5,29679,文本,xlsx
0,656.0元,622KB,2017.02-2017.07,市内交通,青岛市公交站点位置数据,数据包,5,26821,文本,xlsx
0,415.0元,376KB,2017.02-2017.07,市内交通,威海市公交站点位置数据,数据包,5,24509,文本,xlsx
0,312.0元,311KB,2017.02-2017.07,市内交通,大连市公交站点位置数据,数据包,5,21680,文本,xlsx
0,880.0元,888KB,2017.02-2017.07,市内交通,杭州市公交站点位置数据,数据包,5,26464,文本,xlsx
0,307.0元,295KB,2017.02-2017.07,市内交通,昆明市公交站点位置信息,数据包,5,21747,文本,xlsx
0,13.34元,192KB,2014.01-2014.12,新闻资讯,旅游政策新闻2014年,数据包,5,21760,文本,Excel
61,0元报告,1.1MB,2017.01-2017.03,市场调研,2017年Q1中国房地产网站季度监测报告,数据报告,5,25041,文本,pdf
0,1821.16元,15.2MB,2015.01-2015.12,新闻资讯,旅游政策新闻2015年,数据包,5,26000,文本,Excel
100,0元报告,1.8MB,2007.01-2017.05,市场调研,2017年中国移动社交用户洞察报告,数据报告,5,20531,文本,pdf
394,0元报告,830KB,2017.02-2017.03,舆情监测,“金正男遇刺”事件传播分析报告-简,数据报告,5,26380,文本,pdf
522,0元报告,938KB,2017.05-2017.06,市场调研,2017年中国线上生鲜食品消费研究报告,数据报告,5,20887,文本,pdf
0,52.78元,77KB,2013.01-2013.12,新闻资讯,旅游政策新闻2013年,数据包,5,23089,文本,Excel
40,0元报告,820KB,2017.01-2017.02,舆情监测,“宁波老虎伤人”事件传播分析报告-简,数据报告,5,28633,文本,pdf
46,0元报告,1.5MB,2017.08-2017.08,舆情监测,天津传销死亡案事件传播分析报告-简,数据报告,5,30332,文本,pdf
21,0元报告,1.2MB,2016.03-2016.03,市场调研,2016年央视315晚会专题报告,数据报告,5,24207,文本,pdf
10,0元报告,2.7MB,2017.07-2017.07,市场调研,2017年7月SUV市场销售分析报告,数据报告,5,23465,文本,pdf
21,0元报告,1.7MB,2017.07-2017.07,市场调研,2017年7月新能源车销售分析报告,数据报告,5,25702,文本,pdf
8,0元报告,896KB,2017.08-2017.08,市场调研,2017年8月广州汽车市场观察简报,数据报告,5,28165,文本,pdf
23,0元报告,1.9MB,2017.07-2017.07,市场调研,2017年7月整体市场销售报告,数据报告,5,21241,文本,pdf
21,0元报告,986KB,2017.08-2017.08,市场调研,2017年8月新能源车销量分析报告,数据报告,5,25233,文本,pdf
8,0元报告,917KB,2017.08-2017.08,市场调研,2017年8月上海汽车市场观察简报,数据报告,5,25753,文本,pdf
8,0元报告,917KB,2017.08-2017.08,市场调研,2017年8月北京汽车市场观察简报,数据报告,5,25297,文本,pdf
8,0元报告,1.4MB,2017.08-2017.08,市场调研,2017年8月重点城市主流车型销售报告,数据报告,5,25140,文本,pdf
0,5000.0元,172KB,2017.09-2017.09,电子商务,O2O外卖数据,数据包,5,23374,文本,csv
0,96.0元,124KB,2017.07-2017.07,位置地图,深圳市汽车4S店深度信息数据,数据包,5,23021,文本,xlsx
0,363.0元,390KB,2017.07-2017.07,位置地图,河南省汽车4S店深度信息数据,数据包,5,23579,文本,xlsx
14,0元报告,6.1MB,2017.07-2017.07,市场调研,2017上半年乘用车市场销量分析报告,数据报告,5,28945,文本,pdf
0,109.0元,129KB,2017.07-2017.07,位置地图,重庆市汽车4S店深度信息数据,数据包,5,20381,文本,xlsx
0,77.0元,95KB,2017.07-2017.07,位置地图,天津市汽车4S店深度信息数据,数据包,5,24268,文本,xlsx
0,110.0元,137KB,2017.07-2017.07,位置地图,广州市汽车4S店深度信息数据,数据包,5,29477,文本,xlsx
13,0元报告,1.4MB,2017.07-2017.07,市场调研,2017年7月重点城市主流车型销售报告,数据报告,5,20723,文本,pdf
0,162.0元,186KB,2017.07-2017.07,位置地图,上海市汽车4S店深度信息数据,数据包,5,22649,文本,xlsx
0,12.28元,187KB,2013.01-2013.12,新闻资讯,金融政策新闻2013年,数据包,5,29320,文本,Excel
114,0元报告,1.7MB,2016.01-2016.12,市场调研,2017年中国三四五线城市车主洞察报告,数据报告,5,21112,文本,pdf
0,3.46元,50KB,2013.01-2013.12,新闻资讯,房产政策新闻2013年,数据包,5,24131,文本,Excel
190,0元报告,1.4MB,2016.01-2016.12,市场调研,2017年中国网络婚恋交友行业研究报告,数据报告,5,28170,文本,pdf
292,0元报告,1.8MB,2012.01-2016.12,市场调研,2017年中国电商导购行业研究报告,数据报告,5,20716,文本,pdf
0,2000.0元,334KB,2017.01-2017.10,位置地图,【衢州市】餐饮门店位置数据,数据包,5,24045,文本,xls
0,2000.0元,1.4MB,2017.01-2017.10,位置地图,【金华市】餐饮门店位置数据,数据包,5,25872,文本,xls
0,534.0元,498KB,2017.02-2017.07,位置地图,无锡市公交站点位置数据,数据包,5,27654,文本,xlsx
0,291.0元,350KB,2017.02-2017.07,位置地图,南昌市公交站点位置数据,数据包,5,24664,文本,xlsx
0,608.0元,588KB,2017.02-2017.07,位置地图,南京市公交站点位置数据,数据包,5,25331,文本,xlsx
0,1099.0元,1.0MB,2017.02-2017.07,位置地图,苏州市公交站点位置数据,数据包,5,21030,文本,xlsx
0,402.0元,379KB,2017.02-2017.07,位置地图,长沙市公交站点位置数据,数据包,5,23698,文本,xlsx
0,356.0元,355KB,2017.02-2017.07,位置地图,沈阳市公交站点位置数据,数据包,5,28023,文本,xlsx
0,90.0元,108KB,2017.02-2017.07,市内交通,呼和浩特市公交站点位置数据,数据包,5,26734,文本,xlsx
1,515.0元,621KB,2017.02-2017.07,位置地图,武汉市公交站点位置数据,数据包,5,24386,文本,xlsx
0,75.0元,85KB,2017.02-2017.07,公路铁路,鄂尔多斯市公交站点位置数据,数据包,5,25197,文本,xlsx
0,468.0元,395KB,2017.02-2017.07,位置地图,洛阳市公交站点位置数据,数据包,5,28802,文本,xlsx
0,468.0元,437KB,2017.02-2017.07,位置地图,郑州市公交站点位置数据,数据包,5,27545,文本,xlsx
0,207.0元,224KB,2017.02-2017.07,位置地图,厦门市公交站点位置数据,数据包,5,22326,文本,xlsx
0,300.0元,203KB,2017.03-2017.09,位置地图,上海市部分停车场位置及深度信息,数据包,5,22733,文本,xlsx
0,257.0元,330KB,2017.02-2017.07,位置地图,石家庄市公交站点位置数据,数据包,5,30504,文本,xlsx
0,358.0元,333KB,2017.02-2017.07,位置地图,哈尔滨市公交站点位置数据,数据包,5,23818,文本,xlsx
61,0元报告,1.9MB,2012.01-2016.12,市场调研,2017年中国程序化购买市场趋势展望,数据报告,5,30024,文本,pdf
0,135.0元,136KB,2017.02-2017.07,位置地图,牡丹江市公交站点位置数据,数据包,5,21588,文本,xlsx
92,0元报告,2.3MB,2011.01-2016.12,市场调研,2017年中国本地生活O2O行业研究报告,数据报告,5,25868,文本,pdf
32,0元报告,716KB,2017.06-2017.07,经营管理,联想移动业务下滑之战略分析,数据报告,5,22498,图片,PDF
28,0元报告,1.4MB,2017.06-2017.07,市场调研,新常态下中国钢铁行业的转型升级分析,数据报告,5,28496,图片,PDF
32,0元报告,1.4MB,2017.06-2017.07,产业经济,天然气“十三五”规划解读,数据报告,5,27959,图片,PDF
104,0元报告,1.2MB,2017.04-2017.04,企业综合,基于“互联网+”的煤炭企业转型升级之道,数据报告,5,21219,文本,PDF
12,0元报告,1.3MB,2017.06-2017.07,产业经济,中石油各板块混合所有制改革进展综述,数据报告,5,22760,图片,PDF
75,0元报告,1.5MB,2017.04-2017.04,企业综合,军民融合下民营企业参与军工建设路径研究,数据报告,5,21833,文本,PDF
144,0元报告,1.3MB,2017.04-2017.04,企业综合,可再生能源未来发展趋势分析,数据报告,5,25995,文本,PDF
46,0元报告,1.1MB,2017.04-2017.04,企业综合,全球油气并购交易趋势分析,数据报告,5,25117,文本,PDF
82,0元报告,1.6MB,2017.04-2017.04,企业综合,“一带一路”沿线国家煤炭产业布局分析,数据报告,5,29868,文本,PDF
53,0元报告,1.1MB,2017.04-2017.04,市场调研,2017年三大油气企业发展状况分析,数据报告,5,22182,文本,PDF
64,0元报告,1.3MB,2017.04-2017.04,企业综合,中国与一带一路沿线国家油气合作策略分析,数据报告,5,27076,文本,PDF
32,0元报告,1.4MB,2017.04-2017.04,企业综合,煤炭企业国有资本投资公司改组进展综述,数据报告,5,28437,文本,PDF
18,0元报告,614KB,2016.05-2017.05,企业综合,煤炭企业权属单位全面预算管理工作实施意见,数据报告,5,27162,文本,PDF
39,0元报告,2.3MB,2017.04-2017.04,经营管理,混合所有制改革试点进展综述,数据报告,5,22030,文本,PDF
20,0元报告,1.1MB,2017.05-2017.05,企业综合,《关于经济建设和国防建设融合发展的意见》,数据报告,5,21238,文本,PDF
25,0元报告,1.2MB,2017.05-2017.05,经营管理,新型煤化工行业的政策、技术环境分析,数据报告,5,21318,文本,PDF
29,0元报告,398KB,2017.05-2017.05,企业综合,煤炭企业精细化管理实施办法,数据报告,5,21249,文本,PDF
0,1.4元,20KB,2013.01-2013.12,新闻资讯,航空政策新闻2013年,数据包,5,27085,文本,Excel
15,0元报告,895KB,2017.06-2017.06,市场调研,汽车行业分析周报（7月12日-7月18日,数据报告,5,23870,文本,pdf
0,9.36元,89KB,2014.01-2014.12,新闻资讯,航空政策新闻2014年,数据包,5,24591,文本,Excel
0,533.04元,3.7MB,2016.01-2016.12,新闻资讯,航空政策新闻2016年,数据包,5,26197,文本,Excel
0,488.6元,3.1MB,2015.01-2015.12,新闻资讯,航空政策新闻2015年,数据包,5,21178,文本,Excel
0,267.92元,1.9MB,2016.01-2016.12,新闻资讯,手机政策新闻2016年,数据包,5,23415,文本,Excel
0,5579.88元,133.8MB,2015.01-2015.12,新闻资讯,家具行业新闻2015年,数据包,5,29160,文本,Excel
0,230.53元,5.0MB,2014.01-2014.12,新闻资讯,家具行业新闻2014年,数据包,5,21198,文本,Excel
0,119.42元,2.4MB,2013.01-2013.12,新闻资讯,家具行业新闻2013年,数据包,5,22119,文本,Excel
0,5395.16元,130.1MB,2016.01-2016.12,新闻资讯,家具行业新闻2016年,数据包,5,24768,文本,Excel
0,512.48元,900KB,2013.01-2013.12,新闻资讯,奶粉政策新闻2013年,数据包,5,25942,文本,Excel
0,4007.54元,42.5MB,2016.01-2016.12,新闻资讯,奶粉政策新闻2016年,数据包,5,25805,文本,Excel
0,2.6元,42KB,2013.01-2013.12,新闻资讯,家具政策新闻2013年,数据包,5,21673,文本,Excel
0,4479.46元,42.0MB,2015.01-2015.12,新闻资讯,奶粉政策新闻2015年,数据包,5,26124,文本,Excel
0,4567.71元,70.0MB,2016.01-2016.12,新闻资讯,制酒行业新闻2016年,数据包,5,22524,文本,Excel
0,260.38元,1.5MB,2014.01-2014.12,新闻资讯,奶粉政策新闻2014年,数据包,5,24911,文本,Excel
0,4418.89元,70.1MB,2015.01-2015.12,新闻资讯,制酒行业新闻2015年,数据包,5,20486,文本,Excel
0,865.98元,4.1MB,2015.01-2015.12,新闻资讯,医药政策新闻2015年,数据包,5,20831,文本,Excel
0,37.86元,167KB,2014.01-2014.12,新闻资讯,医药政策新闻2014年,数据包,5,23593,文本,Excel
0,463.6元,3.9MB,2016.01-2016.12,新闻资讯,医药政策新闻2016年,数据包,5,26657,文本,Excel
30,0元报告,1.0MB,2017.10-2017.10,经营管理,大数据告诉你企业重组成功之路,数据报告,5,29190,文本,PDF
44,0元报告,1.9MB,2017.09-2017.09,市场调研,2017年9月乘用车市场销量分析报告,数据报告,5,24213,文本,PDF
0,518.0元,534KB,2017.07-2017.07,位置地图,江苏省汽车4S店深度信息数据,数据包,5,29927,文本,xlsx
0,170.0元,187KB,2017.07-2017.07,位置地图,北京市汽车4S店数据深度信息,数据包,5,29547,文本,xlsx
33,0元报告,911KB,2017.09-2017.09,市场调研,2017年9月广州汽车市场观察简报,数据报告,5,24465,文本,PDF
28,0元报告,2.7MB,2017.09-2017.09,市场调研,2017年9月SUV市场销售分析报告,数据报告,5,29937,文本,PDF
